so_hieu,title,clause_type,content,parent_content,grandparent_content,reference,relation
31/2025/TT-BYT,"Thông tư hướng dẫn Luật Dược, Nghị định 163/2025/NĐ-CP",khoan,2. Thông tư số 07/2018/TT-BYT ngày 12 tháng 4 năm 2018 của Bộ trưởng Bộ Y tế quy định chi tiết một số điều về kinh doanh dược của Luật Dược và Nghị định số 54/2017/NĐ-CP ngày 08 tháng 5 năm 2017 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật dược hết hiệu lực từ ngày 01 tháng 7 năm 2025.,Điều 25. Hiệu lực thi hành,,Thông tư số 07/2018/TT-BYT ngày 12 tháng 4 năm 2018,bai_bo
31/2025/TT-BYT,"Thông tư hướng dẫn Luật Dược, Nghị định 163/2025/NĐ-CP",khoan,"1. Thông báo, cập nhật, công khai danh sách Người có chứng chỉ hành nghề dược theo quy định tại điểm g khoản 2 Điều 42 của Luật Dược; danh sách các nhà thuốc trong chuỗi nhà thuốc và việc luân chuyển người chịu trách nhiệm chuyên môn về dược giữa các nhà thuốc trong chuỗi nhà thuốc theo quy định tại điểm g khoản 2 Điều 47a của Luật Dược.","Điều 1. Phạm vi điều chỉnh
Thông tư này quy định chi tiết và hướng dẫn thi hành một số điều của Luật Dược ngày 06 tháng 4 năm 2016 và Luật sửa đổi, bổ sung một số điều của Luật Dược ngày 21 tháng 11 năm 2024 (sau đây viết tắt là Luật Dược) và Nghị định số 163/2025/NĐ-CP ngày 29 tháng 6 năm 2025 của Chính phủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật Dược (sau đây viết tắt là Nghị định số 163/2025/NĐ-CP), bao gồm:",,điểm g khoản 2 Điều 42 Luật Dược,quy_dinh_chi_tiet
31/2025/TT-BYT,"Thông tư hướng dẫn Luật Dược, Nghị định 163/2025/NĐ-CP",khoan,"1. Thông báo, cập nhật, công khai danh sách Người có chứng chỉ hành nghề dược theo quy định tại điểm g khoản 2 Điều 42 của Luật Dược; danh sách các nhà thuốc trong chuỗi nhà thuốc và việc luân chuyển người chịu trách nhiệm chuyên môn về dược giữa các nhà thuốc trong chuỗi nhà thuốc theo quy định tại điểm g khoản 2 Điều 47a của Luật Dược.","Điều 1. Phạm vi điều chỉnh
Thông tư này quy định chi tiết và hướng dẫn thi hành một số điều của Luật Dược ngày 06 tháng 4 năm 2016 và Luật sửa đổi, bổ sung một số điều của Luật Dược ngày 21 tháng 11 năm 2024 (sau đây viết tắt là Luật Dược) và Nghị định số 163/2025/NĐ-CP ngày 29 tháng 6 năm 2025 của Chính phủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật Dược (sau đây viết tắt là Nghị định số 163/2025/NĐ-CP), bao gồm:",,điểm g khoản 2 Điều 47a Luật Dược,quy_dinh_chi_tiet
31/2025/TT-BYT,"Thông tư hướng dẫn Luật Dược, Nghị định 163/2025/NĐ-CP",khoan,3. Bán thuốc thuộc Danh mục thuốc hạn chế bán lẻ theo quy định tại khoản 2 Điều 34 và điểm k khoản 2 Điều 42 của Luật Dược.,"Điều 1. Phạm vi điều chỉnh
Thông tư này quy định chi tiết và hướng dẫn thi hành một số điều của Luật Dược ngày 06 tháng 4 năm 2016 và Luật sửa đổi, bổ sung một số điều của Luật Dược ngày 21 tháng 11 năm 2024 (sau đây viết tắt là Luật Dược) và Nghị định số 163/2025/NĐ-CP ngày 29 tháng 6 năm 2025 của Chính phủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật Dược (sau đây viết tắt là Nghị định số 163/2025/NĐ-CP), bao gồm:",,khoản 2 Điều 34 Luật Dược,quy_dinh_chi_tiet
31/2025/TT-BYT,"Thông tư hướng dẫn Luật Dược, Nghị định 163/2025/NĐ-CP",khoan,3. Bán thuốc thuộc Danh mục thuốc hạn chế bán lẻ theo quy định tại khoản 2 Điều 34 và điểm k khoản 2 Điều 42 của Luật Dược.,"Điều 1. Phạm vi điều chỉnh
Thông tư này quy định chi tiết và hướng dẫn thi hành một số điều của Luật Dược ngày 06 tháng 4 năm 2016 và Luật sửa đổi, bổ sung một số điều của Luật Dược ngày 21 tháng 11 năm 2024 (sau đây viết tắt là Luật Dược) và Nghị định số 163/2025/NĐ-CP ngày 29 tháng 6 năm 2025 của Chính phủ quy định chi tiết một số điều và biện pháp để tổ chức, hướng dẫn thi hành Luật Dược (sau đây viết tắt là Nghị định số 163/2025/NĐ-CP), bao gồm:",,điểm k khoản 2 Điều 42 Luật Dược,quy_dinh_chi_tiet
134/2025/QH15,Luật Trí tuệ nhân tạo,dieu,"Điều 33. Bãi bỏ một số chương, điều, khoản, điểm của Luật Công nghiệp công nghệ số số 71/2025/QH15
Bãi bỏ khoản 9 Điều 3, khoản 7 Điều 4, khoản 6 Điều 12, điểm đ khoản 2 Điều 34 và Chương IV của Luật Công nghiệp công nghệ số.",,,Luật Công nghiệp công nghệ số số 71/2025/QH15,sua_doi_bo_sung
134/2025/QH15,Luật Trí tuệ nhân tạo,dieu,"Điều 33. Bãi bỏ một số chương, điều, khoản, điểm của Luật Công nghiệp công nghệ số số 71/2025/QH15
Bãi bỏ khoản 9 Điều 3, khoản 7 Điều 4, khoản 6 Điều 12, điểm đ khoản 2 Điều 34 và Chương IV của Luật Công nghiệp công nghệ số.",,,khoản 9 Điều 3 Luật Công nghiệp công nghệ số số 71/2025/QH15,bai_bo
134/2025/QH15,Luật Trí tuệ nhân tạo,dieu,"Điều 33. Bãi bỏ một số chương, điều, khoản, điểm của Luật Công nghiệp công nghệ số số 71/2025/QH15
Bãi bỏ khoản 9 Điều 3, khoản 7 Điều 4, khoản 6 Điều 12, điểm đ khoản 2 Điều 34 và Chương IV của Luật Công nghiệp công nghệ số.",,,khoản 7 Điều 4 Luật Công nghiệp công nghệ số số 71/2025/QH15,bai_bo
134/2025/QH15,Luật Trí tuệ nhân tạo,dieu,"Điều 33. Bãi bỏ một số chương, điều, khoản, điểm của Luật Công nghiệp công nghệ số số 71/2025/QH15
Bãi bỏ khoản 9 Điều 3, khoản 7 Điều 4, khoản 6 Điều 12, điểm đ khoản 2 Điều 34 và Chương IV của Luật Công nghiệp công nghệ số.",,,khoản 6 Điều 12 Luật Công nghiệp công nghệ số số 71/2025/QH15,bai_bo
134/2025/QH15,Luật Trí tuệ nhân tạo,dieu,"Điều 33. Bãi bỏ một số chương, điều, khoản, điểm của Luật Công nghiệp công nghệ số số 71/2025/QH15
Bãi bỏ khoản 9 Điều 3, khoản 7 Điều 4, khoản 6 Điều 12, điểm đ khoản 2 Điều 34 và Chương IV của Luật Công nghiệp công nghệ số.",,,điểm đ khoản 2 Điều 34 Luật Công nghiệp công nghệ số số 71/2025/QH15,bai_bo
77/2025/TT-NHNN,"Thông tư sửa đổi, bổ sung một số điều của Thông tư số 50/2024/TT-NHNN của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về an toàn, bảo mật cho việc cung cấp dịch vụ trực tuyến trong ngành Ngân hàng",dieu,"Điều 1. Sửa đổi, bổ sung một số điểm, khoản của Điều 1",,,Điều 1 Thông tư số 50/2024/TT-NHNN,sua_doi
77/2025/TT-NHNN,"Thông tư sửa đổi, bổ sung một số điều của Thông tư số 50/2024/TT-NHNN của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về an toàn, bảo mật cho việc cung cấp dịch vụ trực tuyến trong ngành Ngân hàng",khoan,"3. Sửa đổi, bổ sung điểm b khoản 8 Điều 7 như sau:
“b) Phần mềm ứng dụng Online Banking phải có chức năng xác thực kết nối với phần mềm của khách hàng tổ chức để bảo đảm an toàn, bảo mật, chống gian lận, giả mạo theo tiêu chuẩn, quy chuẩn quốc tế hoặc Việt Nam;”.","Điều 4. Sửa đổi, bổ sung một số điểm, khoản của Điều 7",,điểm b khoản 8 Điều 7 Thông tư số 50/2024/TT-NHNN,sua_doi
77/2025/TT-NHNN,"Thông tư sửa đổi, bổ sung một số điều của Thông tư số 50/2024/TT-NHNN của Thống đốc Ngân hàng Nhà nước Việt Nam quy định về an toàn, bảo mật cho việc cung cấp dịch vụ trực tuyến trong ngành Ngân hàng",khoan,"1. Bổ sung khoản 1a vào sau khoản 1 Điều 8 như sau:
“1a. Kiểm soát phiên bản cài đặt được phát hành của ứng dụng Mobile Banking:
a) Định kỳ tối thiểu 03 tháng một lần, đơn vị phải đánh giá an toàn, bảo mật của các phiên bản phần mềm ứng dụng đang cho phép khách hàng cài đặt, sử dụng nhằm xác định các lỗ hổng bảo mật và đánh giá khả năng bị can thiệp bởi tội phạm mạng.
b) Trường hợp khách hàng kích hoạt trên thiết bị mới hoặc kích hoạt lại ứng dụng Mobile Banking, khách hàng phải cài đặt, sử dụng phiên bản mới nhất hoặc phiên bản gần nhất bảo đảm các yêu cầu về an toàn, bảo mật theo quy định. Đơn vị phải có giải pháp kiểm soát không cho phép hạ phiên bản (downgrading) xuống sử dụng các phiên bản thấp hơn trong trường hợp này.
c) Khi phát hiện có lỗ hổng bảo mật được đánh giá ở mức cao hoặc nghiêm trọng, đơn vị phải có biện pháp kiểm tra, không cho thực hiện giao dịch hoặc có biện pháp kiểm soát nhằm phòng chống tội phạm lợi dụng lỗ hổng bảo mật để tấn công mạng, thực hiện các giao dịch gian lận, chiếm đoạt tài sản; đồng thời đơn vị phải thực hiện xử lý, khắc phục, cập nhật ngay phiên bản mới trong thời gian theo quy định tại khoản 6 Điều 14 Thông tư này.”.","Điều 5. Sửa đổi, bổ sung một số khoản của Điều 8",,khoản 1a Điều 8 Thông tư số 50/2024/TT-NHNN,bo_sung
06/2021/NQ-HĐND,Nghị quyết hủy bỏ dự án kèm Nghị quyết 14/2018/NQ-HĐND tỉnh An Giang,dieu,"Điều 1. Hủy bỏ danh mục dự án ban hành kèm theo Nghị quyết số 14/2018/NQ-HĐND ngày 19 tháng 7 năm 2018 và sửa đổi, bổ sung Danh mục các dự án ban hành kèm theo Nghị quyết số 16/2020/NQ-HĐND ngày 08 tháng 12 năm 2020 của Hội đồng nhân dân tỉnh, cụ thể như sau:",,,Nghị quyết số 14/2018/NQ-HĐND ngày 19 tháng 7 năm 2018,sua_doi_bo_sung
06/2021/NQ-HĐND,Nghị quyết hủy bỏ dự án kèm Nghị quyết 14/2018/NQ-HĐND tỉnh An Giang,dieu,"Điều 1. Hủy bỏ danh mục dự án ban hành kèm theo Nghị quyết số 14/2018/NQ-HĐND ngày 19 tháng 7 năm 2018 và sửa đổi, bổ sung Danh mục các dự án ban hành kèm theo Nghị quyết số 16/2020/NQ-HĐND ngày 08 tháng 12 năm 2020 của Hội đồng nhân dân tỉnh, cụ thể như sau:",,,Nghị quyết số 16/2020/NQ-HĐND ngày 08 tháng 12 năm 2020,sua_doi_bo_sung
06/2021/NQ-HĐND,Nghị quyết hủy bỏ dự án kèm Nghị quyết 14/2018/NQ-HĐND tỉnh An Giang,khoan,"1. Hủy bỏ 15 dự án ban hành kèm theo Nghị quyết số 14/2018/NQ-HĐND ngày 19 tháng 7 năm 2018 của Hội đồng nhân dân tỉnh sửa đổi, bổ sung Danh mục dự án có thu hồi đất và sử dụng đất trồng lúa, đất rừng phòng hộ năm 2018 ban hành kèm theo Nghị quyết số 30/2017/NQ-HĐND ngày 08 tháng 12 năm 2017 của Hội đồng nhân dân tỉnh. Do quá 03 năm chưa triển khai thực hiện theo quy định tại khoản 1 Điều 6 Luật sửa đổi, bổ sung một số điều của 37 Luật có liên quan đến quy hoạch. (Danh mục 01 kèm theo)","Điều 1. Hủy bỏ danh mục dự án ban hành kèm theo Nghị quyết số 14/2018/NQ-HĐND ngày 19 tháng 7 năm 2018 và sửa đổi, bổ sung Danh mục các dự án ban hành kèm theo Nghị quyết số 16/2020/NQ-HĐND ngày 08 tháng 12 năm 2020 của Hội đồng nhân dân tỉnh, cụ thể như sau:",,"khoản 1 Điều 6 Luật sửa đổi, bổ sung một số điều của 37 Luật có liên quan đến quy hoạch",dan_chieu
03/2025/QĐ-UBND,"Quyết định quy định quản lý, vận hành chiếu sáng đô thị; phân cấp quản lý, vận hành chiếu sáng đô thị trên địa bàn tỉnh Tuyên Quang",khoan,"đ) Đối với công tác xây dựng, cải tạo các công trình chiếu sáng đô thị phải tuân thủ các quy định về quản lý và sử dụng chung công trình hạ tầng kỹ thuật được quy định tại Nghị định số 72/2012/NĐ-CP ngày 24/9/2012 của Chính phủ về quản lý và sử dụng chung công trình hạ tầng kỹ thuật và Quyết định số 21/2021/QĐ-UBND ngày 08/12/2021 của Ủy ban nhân dân tỉnh Tuyên Quang ban hành quy định quản lý, sử dụng chung công trình hạ tầng kỹ thuật trong đô thị trên địa bàn tỉnh Tuyên Quang.",Điều 3. Nguyên tắc quản lý vận hành chiếu sáng đô thị,,Nghị định số 72/2012/NĐ-CP ngày 24/9/2012,dan_chieu
03/2025/QĐ-UBND,"Quyết định quy định quản lý, vận hành chiếu sáng đô thị; phân cấp quản lý, vận hành chiếu sáng đô thị trên địa bàn tỉnh Tuyên Quang",khoan,"đ) Đối với công tác xây dựng, cải tạo các công trình chiếu sáng đô thị phải tuân thủ các quy định về quản lý và sử dụng chung công trình hạ tầng kỹ thuật được quy định tại Nghị định số 72/2012/NĐ-CP ngày 24/9/2012 của Chính phủ về quản lý và sử dụng chung công trình hạ tầng kỹ thuật và Quyết định số 21/2021/QĐ-UBND ngày 08/12/2021 của Ủy ban nhân dân tỉnh Tuyên Quang ban hành quy định quản lý, sử dụng chung công trình hạ tầng kỹ thuật trong đô thị trên địa bàn tỉnh Tuyên Quang.",Điều 3. Nguyên tắc quản lý vận hành chiếu sáng đô thị,,Quyết định số 21/2021/QĐ-UBND ngày 08/12/2021,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 6 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 7 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 8 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 9 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 10 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 11 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 1 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 2 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 3 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 4 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH25,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,khoản 5 Điều 36 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,điểm b khoản 2 Điều 23 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,điểm c khoản 2 Điều 23 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,điểm d khoản 2 Điều 23 Luật 59/2024/QH15,dan_chieu
59/2024/QH15,Luật Tư pháp người chưa thành niên 2024,khoan,"3. Người chưa thành niên phạm tội có thể bị áp dụng một hoặc nhiều biện pháp xử lý chuyển hướng tại cộng đồng. Biện pháp xử lý chuyển hướng quy định tại các khoản 6, 7, 8, 9, 10 và 11 Điều 36 của Luật này phải áp dụng đồng thời với một hoặc nhiều biện pháp xử lý chuyển hướng quy định tại các khoản 1, 2, 3, 4 và 5 Điều 36 của Luật này.
Trường hợp người chưa thành niên phạm tội bị áp dụng nhiều biện pháp xử lý chuyển hướng tại cộng đồng khác nhau nhưng cùng phải thực hiện nghĩa vụ quy định tại các điểm b, c, d và đ khoản 2 Điều 23 của Luật này thì thời gian thực hiện nghĩa vụ không vượt quá mức thời hạn cao nhất quy định đối với biện pháp được áp dụng.",Điều 35. Nguyên tắc áp dụng biện pháp xử lý chuyển hướng,,điểm đ khoản 2 Điều 23 Luật 59/2024/QH15,dan_chieu
